date,sku_id,units_sold,revenue,unit_price,promo_flag
2024-06-14,SKU063,29,74024.24,2552.56,0
2024-06-14,SKU068,27,153764.19,5694.97,0
2024-06-14,SKU070,23,187888.15,8169.05,0
2024-06-14,SKU072,32,220673.6,6896.05,0
2024-06-14,SKU076,28,150321.08,5368.61,0
2024-06-14,SKU077,12,59345.16,4945.43,0
2024-06-14,SKU078,21,106936.2,5092.2,0
2024-06-14,SKU079,19,92610.94,4874.26,0
2024-06-14,SKU080,7,5906.95,843.85,0
2024-06-14,SKU082,18,27460.8,1525.6,0
2024-06-14,SKU083,29,68769.73,2371.37,0
2024-06-14,SKU086,13,6419.92,493.84,0
2024-06-14,SKU087,7,55613.11,7944.73,0
2024-06-14,SKU091,23,122279.04,5316.48,0
2024-06-14,SKU092,9,58814.64,6534.96,0
2024-06-14,SKU093,10,82462.4,8246.24,0
2024-06-14,SKU094,14,58746.66,4196.19,0
2024-06-14,SKU098,22,63782.62,2899.21,0
2024-06-14,SKU099,28,188728.68,6740.31,0
2024-06-15,SKU003,35,155792.35,4451.21,0
2024-06-15,SKU006,17,48018.2,2824.6,0
2024-06-15,SKU008,45,371083.95,8246.31,0
2024-06-15,SKU009,26,38570.22,1483.47,0
2024-06-15,SKU015,35,155413.3,4440.38,0
2024-06-15,SKU017,26,164367.58,6321.83,0
2024-06-15,SKU018,19,44459.81,2339.99,0
2024-06-15,SKU019,11,61925.27,5629.57,0
2024-06-15,SKU020,9,65160.45,7240.05,0
2024-06-15,SKU027,26,200068.18,7694.93,0
2024-06-15,SKU029,11,93691.62,8517.42,0
2024-06-15,SKU031,29,103306.41,3562.29,0
2024-06-15,SKU034,39,115583.52,2963.68,0
2024-06-15,SKU035,9,43437.78,4826.42,0
2024-06-15,SKU036,44,319104.28,7252.37,0
2024-06-15,SKU037,63,56243.88,892.76,0
2024-06-15,SKU039,8,26870.8,3358.85,0
2024-06-15,SKU041,32,151757.44,4742.42,0
2024-06-15,SKU047,36,195151.32,5420.87,0
2024-06-15,SKU048,31,161673.06,5215.26,0
2024-06-15,SKU051,51,154399.95,3027.45,0
2024-06-15,SKU052,11,49071.22,4461.02,0
2024-06-15,SKU053,31,69148.91,2230.61,0
2024-06-15,SKU056,51,33362.67,654.17,0
2024-06-15,SKU057,49,275891.56,5630.44,0
2024-06-15,SKU058,21,65388.96,3113.76,0
2024-06-15,SKU062,39,329062.89,8437.51,0
2024-06-15,SKU063,23,60710.11,2639.57,0
2024-06-15,SKU068,25,139055.75,5562.23,0
2024-06-15,SKU070,30,252305.4,8410.18,0
2024-06-15,SKU072,42,296152.08,7051.24,0
2024-06-15,SKU076,39,209217.06,5364.54,0
2024-06-15,SKU077,14,68431.3,4887.95,0
2024-06-15,SKU078,24,120113.52,5004.73,0
2024-06-15,SKU079,23,108638.2,4723.4,0
2024-06-15,SKU080,11,9487.61,862.51,0
2024-06-15,SKU082,29,45430.24,1566.56,0
2024-06-15,SKU083,42,103282.2,2459.1,0
2024-06-15,SKU086,21,10736.25,511.25,0
2024-06-15,SKU087,10,80952.5,8095.25,0
2024-06-15,SKU091,42,228650.1,5444.05,0
2024-06-15,SKU092,11,75244.84,6840.44,0
2024-06-15,SKU093,9,75494.43,8388.27,0
2024-06-15,SKU094,16,69486.72,4342.92,0
2024-06-15,SKU098,23,65822.32,2861.84,0
2024-06-15,SKU099,38,250068.88,6580.76,0
2024-06-16,SKU003,26,117866.32,4533.32,0
2024-06-16,SKU006,19,54982.77,2893.83,0
2024-06-16,SKU008,42,340554.06,8108.43,0
2024-06-16,SKU009,29,41892.24,1444.56,0
2024-06-16,SKU015,32,144651.84,4520.37,0
2024-06-16,SKU017,21,133605.57,6362.17,0
2024-06-16,SKU018,21,50167.95,2388.95,0
2024-06-16,SKU019,8,44683.2,5585.4,0
2024-06-16,SKU020,8,57819.44,7227.43,0
2024-06-16,SKU027,31,237464.34,7660.14,0
2024-06-16,SKU029,11,93374.6,8488.6,0
2024-06-16,SKU031,32,112512.64,3516.02,0
2024-06-16,SKU034,40,118909.6,2972.74,0
2024-06-16,SKU035,13,62698.09,4822.93,0
2024-06-16,SKU036,43,323091.25,7513.75,0
2024-06-16,SKU037,45,40073.85,890.53,0
2024-06-16,SKU039,8,26985.36,3373.17,0
2024-06-16,SKU041,29,134203.59,4627.71,0
2024-06-16,SKU047,43,239304.03,5565.21,0
2024-06-16,SKU048,26,135644.08,5217.08,0
2024-06-16,SKU051,45,135569.25,3012.65,0
2024-06-16,SKU052,16,72315.52,4519.72,0
2024-06-16,SKU053,30,65899.5,2196.65,0
2024-06-16,SKU056,45,28944.9,643.22,0
2024-06-16,SKU057,50,286955.5,5739.11,0
2024-06-16,SKU058,18,54781.2,3043.4,0
2024-06-16,SKU062,43,361482.94,8406.58,0
2024-06-16,SKU063,25,64336.75,2573.47,0
2024-06-16,SKU068,25,135834.5,5433.38,0
2024-06-16,SKU070,30,251206.8,8373.56,0
2024-06-16,SKU072,41,291387.41,7107.01,0
2024-06-16,SKU076,33,172685.37,5232.89,0
2024-06-16,SKU077,15,73479.15,4898.61,0
2024-06-16,SKU078,27,133318.71,4937.73,0
2024-06-16,SKU079,30,143577.3,4785.91,0
2024-06-16,SKU080,12,10539.12,878.26,0
2024-06-16,SKU082,27,40543.2,1501.6,0
2024-06-16,SKU083,54,132614.82,2455.83,0
2024-06-16,SKU086,21,10810.17,514.77,0
2024-06-16,SKU087,8,64359.68,8044.96,0
2024-06-16,SKU091,37,195750.35,5290.55,0
2024-06-16,SKU092,10,68244.6,6824.46,0
2024-06-16,SKU093,16,134088.8,8380.55,0
2024-06-16,SKU094,13,55114.15,4239.55,0
2024-06-16,SKU098,24,66851.04,2785.46,0
2024-06-16,SKU099,45,293755.5,6527.9,0
2024-06-17,SKU003,23,101895.29,4430.23,0
2024-06-17,SKU006,16,46075.52,2879.72,0
2024-06-17,SKU008,37,302848.7,8185.1,0
2024-06-17,SKU009,27,38963.97,1443.11,0
2024-06-17,SKU015,22,100663.42,4575.61,0
2024-06-17,SKU017,21,138567.66,6598.46,0
2024-06-17,SKU018,14,33915.7,2422.55,0
2024-06-17,SKU019,9,51901.47,5766.83,0
2024-06-17,SKU020,9,64268.19,7140.91,0
2024-06-17,SKU027,16,122632.48,7664.53,0
2024-06-17,SKU029,8,69570.96,8696.37,0
2024-06-17,SKU031,24,84426.48,3517.77,0
2024-06-17,SKU034,22,66697.62,3031.71,0
2024-06-17,SKU035,11,53421.72,4856.52,0
2024-06-17,SKU036,38,278418.4,7326.8,0
2024-06-17,SKU037,39,35258.34,904.06,0
2024-06-17,SKU039,7,23218.02,3316.86,0
2024-06-17,SKU041,31,145661.25,4698.75,0
2024-06-17,SKU047,42,224101.08,5335.74,0
2024-06-17,SKU048,17,90595.55,5329.15,0
2024-06-17,SKU051,41,124402.2,3034.2,0
2024-06-17,SKU052,12,55264.68,4605.39,0
2024-06-17,SKU053,21,44624.37,2124.97,0
2024-06-17,SKU056,35,22640.8,646.88,0
2024-06-17,SKU057,31,175888.11,5673.81,0
2024-06-17,SKU058,14,42233.8,3016.7,0
2024-06-17,SKU062,31,254282.15,8202.65,0
2024-06-17,SKU063,26,68926.0,2651.0,0
2024-06-17,SKU068,19,106540.41,5607.39,0
2024-06-17,SKU070,26,222030.64,8539.64,0
2024-06-17,SKU072,34,233210.76,6859.14,0
2024-06-17,SKU076,35,184330.65,5266.59,0
2024-06-17,SKU077,18,87897.42,4883.19,0
2024-06-17,SKU078,16,80355.04,5022.19,0
2024-06-17,SKU079,25,120925.25,4837.01,0
2024-06-17,SKU080,6,5146.38,857.73,0
2024-06-17,SKU082,25,38377.5,1535.1,0
2024-06-17,SKU083,30,71790.3,2393.01,0
2024-06-17,SKU086,15,7522.2,501.48,0
2024-06-17,SKU087,6,48574.08,8095.68,0
2024-06-17,SKU091,34,185236.76,5448.14,0
2024-06-17,SKU092,9,59694.93,6632.77,0
2024-06-17,SKU093,14,115737.16,8266.94,0
2024-06-17,SKU094,17,72377.5,4257.5,0
2024-06-17,SKU098,21,60884.67,2899.27,0
2024-06-17,SKU099,42,276540.18,6584.29,0
2024-06-18,SKU003,31,140292.05,4525.55,0
2024-06-18,SKU006,15,42211.05,2814.07,0
2024-06-18,SKU008,46,372774.8,8103.8,0
2024-06-18,SKU009,23,34234.58,1488.46,0
2024-06-18,SKU015,26,118401.92,4553.92,0
2024-06-18,SKU017,24,151442.64,6310.11,0
2024-06-18,SKU018,15,35967.75,2397.85,0
2024-06-18,SKU019,11,62241.96,5658.36,0
2024-06-18,SKU020,7,51070.11,7295.73,0
2024-06-18,SKU027,29,219290.46,7561.74,0
2024-06-18,SKU029,8,68397.36,8549.67,0
2024-06-18,SKU031,18,64289.7,3571.65,0
2024-06-18,SKU034,48,145094.88,3022.81,0
2024-06-18,SKU035,10,48825.2,4882.52,0
2024-06-18,SKU036,44,319376.2,7258.55,0
2024-06-18,SKU037,33,29281.89,887.33,0
2024-06-18,SKU039,8,26840.8,3355.1,0
2024-06-18,SKU041,19,88847.99,4676.21,0
2024-06-18,SKU047,29,161681.38,5575.22,0
2024-06-18,SKU048,21,109572.54,5217.74,0
2024-06-18,SKU051,44,135562.68,3080.97,0
2024-06-18,SKU052,12,53851.8,4487.65,0
2024-06-18,SKU053,25,55822.25,2232.89,0
2024-06-18,SKU056,33,21960.18,665.46,0
2024-06-18,SKU057,38,212870.3,5601.85,0
2024-06-18,SKU058,11,33295.9,3026.9,0
2024-06-18,SKU062,31,259676.77,8376.67,0
2024-06-18,SKU063,25,63745.25,2549.81,0
2024-06-18,SKU068,25,141271.75,5650.87,0
2024-06-18,SKU070,17,141729.51,8337.03,0
2024-06-18,SKU072,32,228972.8,7155.4,0
2024-06-18,SKU076,29,155251.5,5353.5,0
2024-06-18,SKU077,16,77090.72,4818.17,0
2024-06-18,SKU078,21,105671.16,5031.96,0
2024-06-18,SKU079,22,106826.28,4855.74,0
2024-06-18,SKU080,8,6998.4,874.8,0
2024-06-18,SKU082,24,37603.44,1566.81,0
2024-06-18,SKU083,33,80067.24,2426.28,0
2024-06-18,SKU086,15,7506.3,500.42,0
2024-06-18,SKU087,7,57824.48,8260.64,0
2024-06-18,SKU091,33,178422.09,5406.73,0
2024-06-18,SKU092,7,45764.6,6537.8,0
2024-06-18,SKU093,14,119826.98,8559.07,0
2024-06-18,SKU094,15,65876.85,4391.79,0
2024-06-18,SKU098,17,47465.53,2792.09,0
2024-06-18,SKU099,37,246547.28,6663.44,0
2024-06-19,SKU003,28,122839.92,4387.14,0
2024-06-19,SKU006,15,42917.85,2861.19,0
2024-06-19,SKU008,46,375405.08,8160.98,0
2024-06-19,SKU009,25,37200.25,1488.01,0
2024-06-19,SKU015,23,105784.13,4599.31,0
2024-06-19,SKU017,22,143520.96,6523.68,0
2024-06-19,SKU018,18,42178.5,2343.25,0
2024-06-19,SKU019,9,52173.9,5797.1,0
2024-06-19,SKU020,8,57908.8,7238.6,0
2024-06-19,SKU027,31,232723.82,7507.22,0
2024-06-19,SKU029,7,58033.85,8290.55,0
2024-06-19,SKU031,29,101961.97,3515.93,0
2024-06-19,SKU034,30,88084.8,2936.16,0
2024-06-19,SKU035,9,44012.07,4890.23,0
2024-06-19,SKU036,35,254751.7,7278.62,0
2024-06-19,SKU037,42,38557.26,918.03,0
2024-06-19,SKU039,8,25834.8,3229.35,0
2024-06-19,SKU041,25,114743.5,4589.74,0
2024-06-19,SKU047,42,235140.78,5598.59,0
2024-06-19,SKU048,21,114066.12,5431.72,0
2024-06-19,SKU051,52,160338.88,3083.44,0
2024-06-19,SKU052,11,50019.86,4547.26,0
2024-06-19,SKU053,23,50207.16,2182.92,0
2024-06-19,SKU056,36,23072.4,640.9,0
2024-06-19,SKU057,41,226702.94,5529.34,0
2024-06-19,SKU058,15,45577.95,3038.53,0
2024-06-19,SKU062,38,322371.48,8483.46,0
2024-06-19,SKU063,24,63719.04,2654.96,0
2024-06-19,SKU068,21,117895.89,5614.09,0
2024-06-19,SKU070,20,163639.4,8181.97,0
2024-06-19,SKU072,29,200021.7,6897.3,0
2024-06-19,SKU076,24,126518.64,5271.61,0
2024-06-19,SKU077,10,48029.7,4802.97,0
2024-06-19,SKU078,16,80604.8,5037.8,0
2024-06-19,SKU079,31,150274.36,4847.56,0
2024-06-19,SKU080,9,7818.57,868.73,0
2024-06-19,SKU082,25,38305.75,1532.23,0
2024-06-19,SKU083,33,80262.27,2432.19,0
2024-06-19,SKU086,14,7197.54,514.11,0
2024-06-19,SKU087,9,72821.88,8091.32,0
2024-06-19,SKU091,30,157987.5,5266.25,0
2024-06-19,SKU092,9,61529.85,6836.65,0
2024-06-19,SKU093,9,73473.66,8163.74,0
2024-06-19,SKU094,13,57009.55,4385.35,0
2024-06-19,SKU098,23,63992.21,2782.27,0
2024-06-19,SKU099,31,209310.76,6751.96,0
2024-06-20,SKU003,28,121082.08,4324.36,0
2024-06-20,SKU006,11,30587.59,2780.69,0
2024-06-20,SKU008,39,317234.97,8134.23,0
2024-06-20,SKU009,26,37894.74,1457.49,0
2024-06-20,SKU015,21,95962.02,4569.62,0
2024-06-20,SKU017,17,108466.97,6380.41,0
2024-06-20,SKU018,20,47397.0,2369.85,0
2024-06-20,SKU019,9,50396.13,5599.57,0
2024-06-20,SKU020,5,36590.8,7318.16,0
2024-06-20,SKU027,28,210991.76,7535.42,0
2024-06-20,SKU029,8,66586.56,8323.32,0
2024-06-20,SKU031,27,95419.89,3534.07,0
2024-06-20,SKU034,22,67053.14,3047.87,0
2024-06-20,SKU035,9,42674.31,4741.59,0
2024-06-20,SKU036,42,309930.6,7379.3,0
2024-06-20,SKU037,44,38668.96,878.84,0
2024-06-20,SKU039,9,29079.09,3231.01,0
2024-06-20,SKU041,21,99611.4,4743.4,0
2024-06-20,SKU047,32,174879.68,5464.99,0
2024-06-20,SKU048,27,146719.35,5434.05,0
2024-06-20,SKU051,40,124266.8,3106.67,0
2024-06-20,SKU052,10,45053.3,4505.33,0
2024-06-20,SKU053,23,49626.64,2157.68,0
2024-06-20,SKU056,29,18662.95,643.55,0
2024-06-20,SKU057,36,207155.52,5754.32,0
2024-06-20,SKU058,15,45573.6,3038.24,0
2024-06-20,SKU062,30,245823.3,8194.11,0
2024-06-20,SKU063,24,63181.92,2632.58,0
2024-06-20,SKU068,20,111327.6,5566.38,0
2024-06-20,SKU070,18,153779.58,8543.31,0
2024-06-20,SKU072,31,222820.25,7187.75,0
2024-06-20,SKU076,35,182951.65,5227.19,0
2024-06-20,SKU077,12,58076.16,4839.68,0
2024-06-20,SKU078,20,99570.6,4978.53,0
2024-06-20,SKU079,21,102339.51,4873.31,0
2024-06-20,SKU080,5,4404.0,880.8,0
2024-06-20,SKU082,25,39245.0,1569.8,0
2024-06-20,SKU083,42,101941.56,2427.18,0
2024-06-20,SKU086,14,6932.8,495.2,0
2024-06-20,SKU087,6,48281.16,8046.86,0
2024-06-20,SKU091,26,140023.26,5385.51,0
2024-06-20,SKU092,6,40562.52,6760.42,0
2024-06-20,SKU093,10,84053.6,8405.36,0
2024-06-20,SKU094,12,51313.08,4276.09,0
2024-06-20,SKU098,20,55612.0,2780.6,0
2024-06-20,SKU099,36,242940.96,6748.36,0
2024-06-21,SKU003,33,147415.95,4467.15,0
2024-06-21,SKU006,13,36892.57,2837.89,0
2024-06-21,SKU008,30,249713.1,8323.77,0
2024-06-21,SKU009,26,37305.84,1434.84,0
2024-06-21,SKU015,23,102266.51,4446.37,0
2024-06-21,SKU017,23,145150.47,6310.89,0
2024-06-21,SKU018,13,31328.7,2409.9,0
2024-06-21,SKU019,9,49871.97,5541.33,0
2024-06-21,SKU020,6,43331.94,7221.99,0
2024-06-21,SKU027,21,158426.31,7544.11,0
2024-06-21,SKU029,9,78079.86,8675.54,0
2024-06-21,SKU031,20,70760.0,3538.0,0
2024-06-21,SKU034,36,109365.84,3037.94,0
2024-06-21,SKU035,9,44203.41,4911.49,0
2024-06-21,SKU036,41,307699.26,7504.86,0
2024-06-21,SKU037,32,29569.6,924.05,0
2024-06-21,SKU039,8,26033.36,3254.17,0
2024-06-21,SKU041,39,177085.74,4540.66,0
2024-06-21,SKU047,38,207631.24,5463.98,0
2024-06-21,SKU048,22,117941.34,5360.97,0
2024-06-21,SKU051,32,97501.76,3046.93,0
2024-06-21,SKU052,9,41200.47,4577.83,0
2024-06-21,SKU053,19,40860.26,2150.54,0
2024-06-21,SKU056,37,24594.64,664.72,0
2024-06-21,SKU057,43,247327.4,5751.8,0
2024-06-21,SKU058,16,48130.08,3008.13,0
2024-06-21,SKU062,28,237150.48,8469.66,0
2024-06-21,SKU063,30,77829.3,2594.31,0
2024-06-21,SKU068,20,110881.8,5544.09,0
2024-06-21,SKU070,22,180263.16,8193.78,0
2024-06-21,SKU072,39,273142.74,7003.66,0
2024-06-21,SKU076,27,146321.64,5419.32,0
2024-06-21,SKU077,17,83727.72,4925.16,0
2024-06-21,SKU078,18,90286.92,5015.94,0
2024-06-21,SKU079,22,106439.74,4838.17,0
2024-06-21,SKU080,9,7821.63,869.07,0
2024-06-21,SKU082,18,27447.12,1524.84,0
2024-06-21,SKU083,33,80548.05,2440.85,0
2024-06-21,SKU086,17,8745.82,514.46,0
2024-06-21,SKU087,7,56772.73,8110.39,0
2024-06-21,SKU091,34,180498.18,5308.77,0
2024-06-21,SKU092,6,39595.86,6599.31,0
2024-06-21,SKU093,11,92864.97,8442.27,0
2024-06-21,SKU094,11,47165.14,4287.74,0
2024-06-21,SKU098,21,58274.37,2774.97,0
2024-06-21,SKU099,33,214209.6,6491.2,0
2024-06-22,SKU003,34,150396.62,4423.43,0
2024-06-22,SKU006,21,60833.01,2896.81,0
2024-06-22,SKU008,45,373402.35,8297.83,0
2024-06-22,SKU009,27,39371.94,1458.22,0
2024-06-22,SKU015,22,98249.8,4465.9,0
2024-06-22,SKU017,25,163444.0,6537.76,0
2024-06-22,SKU018,22,52216.34,2373.47,0
2024-06-22,SKU019,12,68255.16,5687.93,0
2024-06-22,SKU020,11,78873.19,7170.29,0
2024-06-22,SKU027,30,227013.3,7567.11,0
2024-06-22,SKU029,11,92952.86,8450.26,0
2024-06-22,SKU031,29,105527.81,3638.89,0
2024-06-22,SKU034,42,126696.78,3016.59,0
2024-06-22,SKU035,12,59445.96,4953.83,0
2024-06-22,SKU036,54,405081.54,7501.51,0
2024-06-22,SKU037,44,40156.6,912.65,0
2024-06-22,SKU039,10,33605.2,3360.52,0
2024-06-22,SKU041,32,151556.16,4736.13,0
2024-06-22,SKU047,42,227932.32,5426.96,0
2024-06-22,SKU048,23,124535.57,5414.59,0
2024-06-22,SKU051,51,157509.93,3088.43,0
2024-06-22,SKU052,11,50714.73,4610.43,0
2024-06-22,SKU053,23,51310.01,2230.87,0
2024-06-22,SKU056,50,32453.5,649.07,0
2024-06-22,SKU057,51,289162.86,5669.86,0
2024-06-22,SKU058,16,48941.44,3058.84,0
2024-06-22,SKU062,36,302281.92,8396.72,0
2024-06-22,SKU063,29,75614.6,2607.4,0
2024-06-22,SKU068,18,100917.36,5606.52,0
2024-06-22,SKU070,20,165940.4,8297.02,0
2024-06-22,SKU072,35,246381.1,7039.46,0
2024-06-22,SKU076,36,192867.12,5357.42,0
2024-06-22,SKU077,11,53255.51,4841.41,0
2024-06-22,SKU078,22,110307.34,5013.97,0
2024-06-22,SKU079,27,131475.96,4869.48,0
2024-06-22,SKU080,11,9512.47,864.77,0
2024-06-22,SKU082,24,36761.28,1531.72,0
2024-06-22,SKU083,33,78034.44,2364.68,0
2024-06-22,SKU086,24,11783.76,490.99,0
2024-06-22,SKU087,7,57221.36,8174.48,0
2024-06-22,SKU091,44,238457.12,5419.48,0
2024-06-22,SKU092,11,73838.93,6712.63,0
2024-06-22,SKU093,15,122277.3,8151.82,0
2024-06-22,SKU094,17,73685.14,4334.42,0
2024-06-22,SKU098,24,67245.36,2801.89,0
2024-06-22,SKU099,36,234550.44,6515.29,0
2024-06-23,SKU003,33,143973.72,4362.84,0
2024-06-23,SKU006,16,44868.16,2804.26,0
2024-06-23,SKU008,35,282737.35,8078.21,0
2024-06-23,SKU009,16,23389.92,1461.87,0
2024-06-23,SKU015,36,163508.04,4541.89,0
2024-06-23,SKU017,22,141538.98,6433.59,0
2024-06-23,SKU018,17,41246.93,2426.29,0
2024-06-23,SKU019,11,63292.9,5753.9,0
2024-06-23,SKU020,7,50071.56,7153.08,0
2024-06-23,SKU027,33,253627.77,7685.69,0
2024-06-23,SKU029,10,86493.6,8649.36,0
2024-06-23,SKU031,30,106024.2,3534.14,0
2024-06-23,SKU034,41,121574.43,2965.23,0
2024-06-23,SKU035,10,48568.7,4856.87,0
2024-06-23,SKU036,40,296330.8,7408.27,0
2024-06-23,SKU037,44,39159.12,889.98,0
2024-06-23,SKU039,8,26791.36,3348.92,0
2024-06-23,SKU041,28,133197.68,4757.06,0
2024-06-23,SKU047,52,286270.4,5505.2,0
2024-06-23,SKU048,24,128691.12,5362.13,0
2024-06-23,SKU051,48,141906.24,2956.38,0
2024-06-23,SKU052,9,40094.1,4454.9,0
2024-06-23,SKU053,31,66632.02,2149.42,0
2024-06-23,SKU056,51,33662.04,660.04,0
2024-06-23,SKU057,42,239348.76,5698.78,0
2024-06-23,SKU058,20,61286.6,3064.33,0
2024-06-23,SKU062,39,322038.99,8257.41,0
2024-06-23,SKU063,32,84018.56,2625.58,0
2024-06-23,SKU068,21,114569.07,5455.67,0
2024-06-23,SKU070,23,191468.56,8324.72,0
2024-06-23,SKU072,46,330788.3,7191.05,0
2024-06-23,SKU076,38,202505.8,5329.1,0
2024-06-23,SKU077,19,92604.48,4873.92,0
2024-06-23,SKU078,12,59361.72,4946.81,0
2024-06-23,SKU079,32,154115.2,4816.1,0
2024-06-23,SKU080,7,6154.26,879.18,0
2024-06-23,SKU082,24,37248.24,1552.01,0
2024-06-23,SKU083,47,116181.65,2471.95,0
2024-06-23,SKU086,21,10377.99,494.19,0
2024-06-23,SKU087,7,57852.48,8264.64,0
2024-06-23,SKU091,40,213848.0,5346.2,0
2024-06-23,SKU092,12,80494.32,6707.86,0
2024-06-23,SKU093,12,102416.4,8534.7,0
2024-06-23,SKU094,15,64915.5,4327.7,0
2024-06-23,SKU098,21,59776.71,2846.51,0
2024-06-23,SKU099,50,336825.5,6736.51,0
2024-06-24,SKU003,26,113856.6,4379.1,0
2024-06-24,SKU006,14,40855.36,2918.24,0
2024-06-24,SKU008,42,351248.1,8363.05,0
2024-06-24,SKU009,23,33443.15,1454.05,0
2024-06-24,SKU015,30,131297.7,4376.59,0
2024-06-24,SKU017,20,132404.4,6620.22,0
2024-06-24,SKU018,15,35793.9,2386.26,0
2024-06-24,SKU019,8,45022.16,5627.77,0
2024-06-24,SKU020,8,57606.4,7200.8,0
2024-06-24,SKU027,21,161741.16,7701.96,0
2024-06-24,SKU029,12,104366.52,8697.21,0
2024-06-24,SKU031,21,73318.35,3491.35,0
2024-06-24,SKU034,34,102933.64,3027.46,0
2024-06-24,SKU035,10,48950.8,4895.08,0
2024-06-24,SKU036,45,325066.95,7223.71,0
2024-06-24,SKU037,47,41336.97,879.51,0
2024-06-24,SKU039,5,16657.3,3331.46,0
2024-06-24,SKU041,20,90992.8,4549.64,0
2024-06-24,SKU047,42,234626.7,5586.35,0
2024-06-24,SKU048,23,124693.58,5421.46,0
2024-06-24,SKU051,41,125354.22,3057.42,0
2024-06-24,SKU052,9,40359.33,4484.37,0
2024-06-24,SKU053,18,39741.66,2207.87,0
2024-06-24,SKU056,35,23126.25,660.75,0
2024-06-24,SKU057,36,209127.96,5809.11,0
2024-06-24,SKU058,15,46343.7,3089.58,0
2024-06-24,SKU062,40,333707.2,8342.68,0
2024-06-24,SKU063,27,68921.28,2552.64,0
2024-06-24,SKU068,21,115045.14,5478.34,0
2024-06-24,SKU070,18,150741.36,8374.52,0
2024-06-24,SKU072,41,288244.76,7030.36,0
2024-06-24,SKU076,34,182601.76,5370.64,0
2024-06-24,SKU077,12,58027.56,4835.63,0
2024-06-24,SKU078,19,93306.53,4910.87,0
2024-06-24,SKU079,19,90880.99,4783.21,0
2024-06-24,SKU080,8,6903.6,862.95,0
2024-06-24,SKU082,22,33890.34,1540.47,0
2024-06-24,SKU083,36,88707.96,2464.11,0
2024-06-24,SKU086,13,6449.04,496.08,0
2024-06-24,SKU087,5,39942.2,7988.44,0
2024-06-24,SKU091,45,236444.4,5254.32,0
2024-06-24,SKU092,8,53328.32,6666.04,0
2024-06-24,SKU093,12,99270.6,8272.55,0
2024-06-24,SKU094,16,68319.04,4269.94,0
2024-06-24,SKU098,21,59422.44,2829.64,0
2024-06-24,SKU099,25,164364.25,6574.57,0
2024-06-25,SKU003,24,107598.72,4483.28,0
2024-06-25,SKU006,14,39928.56,2852.04,0
2024-06-25,SKU008,35,284965.1,8141.86,0
2024-06-25,SKU009,21,30058.77,1431.37,0
2024-06-25,SKU015,21,93408.42,4448.02,0
2024-06-25,SKU017,17,110339.52,6490.56,0
2024-06-25,SKU018,14,33338.76,2381.34,0
2024-06-25,SKU019,9,50281.65,5586.85,0
2024-06-25,SKU020,10,72934.1,7293.41,0
2024-06-25,SKU027,24,183419.76,7642.49,0
2024-06-25,SKU029,9,74635.2,8292.8,0
2024-06-25,SKU031,26,94463.72,3633.22,0
2024-06-25,SKU034,32,94511.68,2953.49,0
2024-06-25,SKU035,9,44166.69,4907.41,0
2024-06-25,SKU036,46,343681.18,7471.33,0
2024-06-25,SKU037,27,24764.94,917.22,0
2024-06-25,SKU039,6,20162.64,3360.44,0
2024-06-25,SKU041,22,101693.9,4622.45,0
2024-06-25,SKU047,39,217752.99,5583.41,0
2024-06-25,SKU048,21,113469.51,5403.31,0
2024-06-25,SKU051,36,109869.12,3051.92,0
2024-06-25,SKU052,11,49120.72,4465.52,0
2024-06-25,SKU053,26,57614.18,2215.93,0
2024-06-25,SKU056,40,26850.0,671.25,0
2024-06-25,SKU057,33,191268.66,5796.02,0
2024-06-25,SKU058,8,24465.28,3058.16,0
2024-06-25,SKU062,24,204194.4,8508.1,0
2024-06-25,SKU063,26,67812.42,2608.17,0
2024-06-25,SKU068,21,114485.28,5451.68,0
2024-06-25,SKU070,17,140017.78,8236.34,0
2024-06-25,SKU072,25,172964.5,6918.58,0
2024-06-25,SKU076,34,186409.08,5482.62,0
2024-06-25,SKU077,13,62895.95,4838.15,0
2024-06-25,SKU078,19,96067.04,5056.16,0
2024-06-25,SKU079,22,106044.62,4820.21,0
2024-06-25,SKU080,8,6776.88,847.11,0
2024-06-25,SKU082,18,27992.88,1555.16,0
2024-06-25,SKU083,37,87774.36,2372.28,0
2024-06-25,SKU086,21,10727.01,510.81,0
2024-06-25,SKU087,6,49961.52,8326.92,0
2024-06-25,SKU091,31,162980.64,5257.44,0
2024-06-25,SKU092,8,54420.4,6802.55,0
2024-06-25,SKU093,7,58787.26,8398.18,0
2024-06-25,SKU094,17,72618.39,4271.67,0
2024-06-25,SKU098,21,60778.62,2894.22,0
2024-06-25,SKU099,32,208676.8,6521.15,0
2024-06-26,SKU003,28,126810.04,4528.93,0
2024-06-26,SKU006,13,37057.67,2850.59,0
2024-06-26,SKU008,26,215985.38,8307.13,0
2024-06-26,SKU009,31,45989.12,1483.52,0
2024-06-26,SKU015,29,128925.3,4445.7,0
2024-06-26,SKU017,23,149464.58,6498.46,0
2024-06-26,SKU018,12,29407.32,2450.61,0
2024-06-26,SKU019,12,68901.84,5741.82,0
2024-06-26,SKU020,8,55894.8,6986.85,0
2024-06-26,SKU027,26,199792.84,7684.34,0
2024-06-26,SKU029,9,76811.13,8534.57,0
2024-06-26,SKU031,25,90322.75,3612.91,0
2024-06-26,SKU034,32,94112.0,2941.0,0
2024-06-26,SKU035,10,49317.4,4931.74,0
